date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:24:38	224340/224340	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2236c54-68207f66-265cfcb9108005e9;;;%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.36.0	nathanfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.eot	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
13:24:39	99440/99440	---M--	200	added ('OK')	font/woff2	etag:%2218470-68207f66-fe8c56d75568c262;;;%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.36.0	nathanfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.woff2	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
13:24:40	122324/122324	---M--	200	added ('OK')	application/x-font-woff	etag:%221ddd4-68207f66-6cec928f5158fb7c;;;%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.36.0	nathanfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.woff	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
13:24:42	224180/224180	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%2236bb4-68207f66-395996c26f84c8f8;br%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.36.0	nathanfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.ttf	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
13:24:42	340251/340251	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225311b-68207f66-54702822c9571157;br%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.36.0	nathanfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.svg	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
13:24:43	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2225004-68207f66-6bbca678eae4864;;;%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
13:24:44	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2225004-68207f66-6bbca678eae4864;;;%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
13:24:45	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%2213ecc-68207f66-67ad5781d4aeb8ab;;;%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
13:24:46	97804/97804	---M--	200	added ('OK')	application/x-font-woff	etag:%2217e0c-68207f66-df298019741d832d;;;%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
13:24:47	151368/151368	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%2224f48-68207f66-d1bd6c9131efb026;br%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
13:24:49	749223/749223	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b6ea7-68207f66-e74ee3ed8c52c14a;br%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
13:24:49	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231916-68207f66-b263530870e82e2b;;;%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
13:24:50	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231916-68207f66-b263530870e82e2b;;;%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
13:24:51	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-68207f66-aa4856cca4927f99;;;%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
13:24:52	101652/101652	---M--	200	added ('OK')	application/x-font-woff	etag:%2218d14-68207f66-19ba8b89cd1239bb;;;%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
13:24:53	202744/202744	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22317f8-68207f66-7b8b7e97da4fbee0;br%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
13:24:54	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e05cf-68207f66-f041eb7d5f22c363;br%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://nathanfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
13:24:55	100696/100696	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Aug%202025%2010:24:55%20GMT	https://nathanfx/wp-content/plugins/woocommerce/assets/fonts/star.eot	nathanfx/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://nathanfx/wp-content/themes/finpoan/assets/css/woocommerce/woocommerce.css)
13:24:56	100696/100696	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Aug%202025%2010:24:56%20GMT	https://nathanfx/wp-content/plugins/woocommerce/assets/fonts/star.eot?	nathanfx/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from https://nathanfx/wp-content/themes/finpoan/assets/css/woocommerce/woocommerce.css)
13:24:56	1304/1304	---M--	200	added ('OK')	application/x-font-woff	etag:%22518-68336b85-428b23cf4e886d67;;;%22	https://nathanfx/wp-content/plugins/woocommerce/assets/fonts/star.woff	nathanfx/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://nathanfx/wp-content/themes/finpoan/assets/css/woocommerce/woocommerce.css)
13:24:58	1512/1512	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%225e8-68336b85-b2896b478ca0e1f5;br%22	https://nathanfx/wp-content/plugins/woocommerce/assets/fonts/star.ttf	nathanfx/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://nathanfx/wp-content/themes/finpoan/assets/css/woocommerce/woocommerce.css)
13:24:59	929/929	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223a1-68336b85-a75c20ba9e17ae51;br%22	https://nathanfx/wp-content/plugins/woocommerce/assets/fonts/star.svg	nathanfx/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from https://nathanfx/wp-content/themes/finpoan/assets/css/woocommerce/woocommerce.css)
13:25:00	251/251	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fb-67effb46-9d490789ffddabb3;;;%22	https://nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/unknown.svg	nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/unknown.svg	(from https://nathanfx/wp-content/themes/finpoan/assets/css/woocommerce/woocommerce.css)
13:25:01	1455/1455	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225af-67effb46-e95a89b19bce962;br%22	https://nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/visa.svg	nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/visa.svg	(from https://nathanfx/wp-content/themes/finpoan/assets/css/woocommerce/woocommerce.css)
13:25:02	7443/7443	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d13-67effb46-d0dc1700addab371;br%22	https://nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/mastercard.svg	nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/mastercard.svg	(from https://nathanfx/wp-content/themes/finpoan/assets/css/woocommerce/woocommerce.css)
13:25:03	4043/4043	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fcb-67effb46-a4b8126d658de2ae;br%22	https://nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/laser.svg	nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/laser.svg	(from https://nathanfx/wp-content/themes/finpoan/assets/css/woocommerce/woocommerce.css)
13:25:04	1098/1098	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2244a-67effb46-52f4caf96dbb9d0a;br%22	https://nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/diners.svg	nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/diners.svg	(from https://nathanfx/wp-content/themes/finpoan/assets/css/woocommerce/woocommerce.css)
13:25:05	9502/9502	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22251e-67effb46-69695ce6d181ea9f;br%22	https://nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/maestro.svg	nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/maestro.svg	(from https://nathanfx/wp-content/themes/finpoan/assets/css/woocommerce/woocommerce.css)
13:25:06	3937/3937	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f61-67effb46-bb1a3f9bce698a5e;br%22	https://nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/jcb.svg	nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/jcb.svg	(from https://nathanfx/wp-content/themes/finpoan/assets/css/woocommerce/woocommerce.css)
13:25:07	6204/6204	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22183c-67effb46-ed39e1999e132bf9;br%22	https://nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/amex.svg	nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/amex.svg	(from https://nathanfx/wp-content/themes/finpoan/assets/css/woocommerce/woocommerce.css)
13:25:08	2901/2901	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b55-67effb46-399daacecab5cbfc;br%22	https://nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/discover.svg	nathanfx/wp-content/themes/finpoan/assets/images/credit-cards/discover.svg	(from https://nathanfx/wp-content/themes/finpoan/assets/css/woocommerce/woocommerce.css)
13:25:09	56564/56564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22dcf4-5f11dba7-c79fa7980b028d6c;;;%22	https://nathanfx/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	nathanfx/wp-includes/fonts/dashicons7d4b.eot	(from https://nathanfx/wp-includes/css/dashicons.min.css?ver=6.8.1)
13:25:10	56392/56392	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22dc48-5f11dba7-7bf4cb8ce652b663;br%22	https://nathanfx/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	nathanfx/wp-includes/fonts/dashicons7d4b.ttf	(from https://nathanfx/wp-includes/css/dashicons.min.css?ver=6.8.1)
13:25:11	45556/45556	---MCZ	200	added ('OK')	text/css	etag:W/%22b1f4-689246dc-140fdc9a7f3701c4;br%22	https://nathanfx/wp-content/uploads/elementor/css/post-260140.css?ver=1754416860	nathanfx/wp-content/uploads/elementor/css/post-2601400280.css	(from https://nathanfx/courses/)
13:25:11	7199/7199	---MCZ	200	added ('OK')	text/css	etag:W/%221c1f-68927a27-f5551c36fa44f913;br%22	https://nathanfx/wp-content/uploads/elementor/css/post-259601.css?ver=1754429991	nathanfx/wp-content/uploads/elementor/css/post-25960188d8.css	(from https://nathanfx/courses/)
13:25:13	3572/3572	---MCZ	200	added ('OK')	text/css	etag:W/%22df4-688d442c-ae63f6f6a171f148;br%22	https://nathanfx/wp-content/uploads/elementor/css/post-220.css?ver=1754088492	nathanfx/wp-content/uploads/elementor/css/post-22099a8.css	(from https://nathanfx/courses/)
13:25:14	74325/74325	---MCZ	200	added ('OK')	application/json	date:Mon,%2011%20Aug%202025%2010:25:14%20GMT	https://nathanfx/wp-json/wp/v2/pages/260140	nathanfx/wp-json/wp/v2/pages/260140.json	(from https://nathanfx/courses/)
13:25:15	2577/2577	---MCZ	200	added ('OK')	application/json	date:Mon,%2011%20Aug%202025%2010:25:15%20GMT	https://nathanfx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnathanfx%2Fcourses%2F	nathanfx/wp-json/oembed/1.0/embeda852.json	(from https://nathanfx/courses/)
13:25:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Aug%202025%2010:25:15%20GMT	https://nathanfx/?p=260140	nathanfx/index485a.html	(from https://nathanfx/courses/)
13:25:17	2786/2786	---MCZ	200	added ('OK')	text/xml	date:Mon,%2011%20Aug%202025%2010:25:16%20GMT	https://nathanfx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnathanfx%2Fcourses%2F&format=xml	nathanfx/wp-json/oembed/1.0/embed0c87	(from https://nathanfx/courses/)
13:25:18	130417/130417	---M--	200	added ('OK')	image/png	etag:%221fd71-688dcfb4-a5c870b64a0b662c;;;%22	https://nathanfx/wp-content/uploads/elementor/thumbs/Grafika-kursy-r9mr2fwz40dorzzfximzzjyt06u6ikg4j8og00iuik.png	nathanfx/wp-content/uploads/elementor/thumbs/Grafika-kursy-r9mr2fwz40dorzzfximzzjyt06u6ikg4j8og00iuik.png	(from https://nathanfx/courses/)
13:25:19	1254/1254	---MCZ	200	added ('OK')	text/css	etag:W/%224e6-688dcfb4-d05bf7930f0d6ad1;br%22	https://nathanfx/wp-content/uploads/elementor/css/post-260477.css?ver=1754124212	nathanfx/wp-content/uploads/elementor/css/post-2604774274.css	(from https://nathanfx/courses/)
13:25:20	161671/161671	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Aug%202025%2010:25:19%20GMT	https://nathanfx/checkout/?add-to-cart=260245	nathanfx/checkout/index1fcf.html	(from https://nathanfx/courses/)
13:25:20	116363/116363	---MCZ	200	added ('OK')	text/css	etag:W/%221c68b-67e2a626-c772ae7bb5c0fa81;br%22	https://nathanfx/wp-includes/css/dist/block-library/style.min.css?ver=6.8.1	nathanfx/wp-includes/css/dist/block-library/style.min0899.css	(from https://nathanfx/my-account/)
13:25:20	14621/14621	---MCZ	200	added ('OK')	text/css	etag:W/%22391d-68336b85-b75709bb448d30ae;br%22	https://nathanfx/wp-content/plugins/woocommerce/assets/css/select2.css?ver=9.8.5	nathanfx/wp-content/plugins/woocommerce/assets/css/select2519f.css	(from https://nathanfx/my-account/)
13:25:20	161686/161686	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Aug%202025%2010:25:20%20GMT	https://nathanfx/checkout/?add-to-cart=260246	nathanfx/checkout/index24c7.html	(from https://nathanfx/courses/)
13:25:22	1607/1607	---MCZ	200	added ('OK')	text/css	etag:W/%22647-688d441a-e53aaaf79116136c;br%22	https://nathanfx/wp-content/uploads/elementor/css/custom-widget-alert.min.css?ver=1754088474	nathanfx/wp-content/uploads/elementor/css/custom-widget-alert.min76ad.css	(from https://nathanfx/my-account/)
13:25:23	1535/1535	---MCZ	200	added ('OK')	text/css	etag:W/%225ff-688d442c-e537562c46c54d42;br%22	https://nathanfx/wp-content/uploads/elementor/css/post-13.css?ver=1754088492	nathanfx/wp-content/uploads/elementor/css/post-1399a8.css	(from https://nathanfx/my-account/)
13:25:24	77915/77915	---MCZ	200	added ('OK')	application/javascript	etag:W/%221305b-68336b85-d6bbd038d2f535;br%22	https://nathanfx/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.9-wc.9.8.5	nathanfx/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.minfcd5.js	(from https://nathanfx/my-account/)
13:25:25	179/179	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b3-68336b85-4704c3751c93b3fd;;;%22	https://nathanfx/wp-content/plugins/woocommerce/assets/js/frontend/account-i18n.min.js?ver=9.8.5	nathanfx/wp-content/plugins/woocommerce/assets/js/frontend/account-i18n.min519f.js	(from https://nathanfx/my-account/)
13:25:26	9834/9834	---MCZ	200	added ('OK')	application/javascript	etag:W/%22266a-6820923b-d1e9c2badd97d724;br%22	https://nathanfx/wp-content/plugins/sumosubscriptions/assets/js/frontend/myaccount.js?ver=16.2.0	nathanfx/wp-content/plugins/sumosubscriptions/assets/js/frontend/myaccountd7c2.js	(from https://nathanfx/my-account/)
13:25:27	12841/12841	---MCZ	200	added ('OK')	application/javascript	etag:W/%223229-6820923b-c3e08f495ec91b48;br%22	https://nathanfx/wp-content/plugins/sumosubscriptions/assets/js/variation-switcher.js?ver=16.2.0	nathanfx/wp-content/plugins/sumosubscriptions/assets/js/variation-switcherd7c2.js	(from https://nathanfx/my-account/)
13:25:28	10099/10099	---MCZ	200	added ('OK')	application/json	date:Mon,%2011%20Aug%202025%2010:25:27%20GMT	https://nathanfx/wp-json/wp/v2/pages/13	nathanfx/wp-json/wp/v2/pages/13.json	(from https://nathanfx/my-account/)
13:25:29	2377/2377	---MCZ	200	added ('OK')	application/json	date:Mon,%2011%20Aug%202025%2010:25:28%20GMT	https://nathanfx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnathanfx%2Fmy-account%2F	nathanfx/wp-json/oembed/1.0/embed8d82.json	(from https://nathanfx/my-account/)
13:25:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Aug%202025%2010:25:29%20GMT	https://nathanfx/?p=13	nathanfx/index2dc4.html	(from https://nathanfx/my-account/)
13:25:30	2580/2580	---MCZ	200	added ('OK')	text/xml	date:Mon,%2011%20Aug%202025%2010:25:29%20GMT	https://nathanfx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnathanfx%2Fmy-account%2F&format=xml	nathanfx/wp-json/oembed/1.0/embedb918	(from https://nathanfx/my-account/)
13:25:31	281/281	---MCZ	200	added ('OK')	text/css	etag:W/%22119-68209866-a9a99be6a5b92439;;;%22	https://nathanfx/wp-content/plugins/woo-checkout-field-editor-pro/public/assets/css/thwcfd-public.min.css?ver=2.1.3	nathanfx/wp-content/plugins/woo-checkout-field-editor-pro/public/assets/css/thwcfd-public.min4c71.css	(from https://nathanfx/checkout/?add-to-cart=887)
13:25:32	3494/3494	---MCZ	200	added ('OK')	application/javascript	etag:W/%22da6-68336b85-66f999bae8a4637d;br%22	https://nathanfx/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=9.8.5	nathanfx/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min519f.js	(from https://nathanfx/checkout/?add-to-cart=887)
13:25:33	2750/2750	---MCZ	200	added ('OK')	application/javascript	etag:W/%22abe-68336b85-6d6ff80f27e7a8df;br%22	https://nathanfx/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=9.8.5	nathanfx/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min519f.js	(from https://nathanfx/checkout/?add-to-cart=887)
13:25:34	17547/17547	---MCZ	200	added ('OK')	application/javascript	etag:W/%22448b-68336b85-e70e150409f5c78;br%22	https://nathanfx/wp-content/plugins/woocommerce/assets/js/frontend/checkout.min.js?ver=9.8.5	nathanfx/wp-content/plugins/woocommerce/assets/js/frontend/checkout.min519f.js	(from https://nathanfx/checkout/?add-to-cart=887)
13:25:35	7023/7023	---MCZ	200	added ('OK')	application/json	date:Mon,%2011%20Aug%202025%2010:25:34%20GMT	https://nathanfx/wp-json/wp/v2/pages/12	nathanfx/wp-json/wp/v2/pages/12.json	(from https://nathanfx/checkout/?add-to-cart=887)
13:25:35	2210/2210	---MCZ	200	added ('OK')	application/json	date:Mon,%2011%20Aug%202025%2010:25:35%20GMT	https://nathanfx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnathanfx%2Fcheckout%2F	nathanfx/wp-json/oembed/1.0/embed916e.json	(from https://nathanfx/checkout/?add-to-cart=887)
13:25:37	2408/2408	---MCZ	200	added ('OK')	text/xml	date:Mon,%2011%20Aug%202025%2010:25:36%20GMT	https://nathanfx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnathanfx%2Fcheckout%2F&format=xml	nathanfx/wp-json/oembed/1.0/embed31bc	(from https://nathanfx/checkout/?add-to-cart=887)
13:25:38	846/846	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2234e-68224011-14fe87a1656988a;br%22	https://nathanfx/wp-content/plugins/woocommerce-gateway-stripe/assets/images/cards.svg	nathanfx/wp-content/plugins/woocommerce-gateway-stripe/assets/images/cards.svg	(from https://nathanfx/checkout/?add-to-cart=887)
13:25:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Aug%202025%2010:25:37%20GMT	https://nathanfx/?p=12	nathanfx/index678b.html	(from https://nathanfx/checkout/?add-to-cart=887)
13:25:39	521/521	---MCZ	200	added ('OK')	text/css	etag:W/%22209-68224011-86b83328b996e338;br%22	https://nathanfx/wp-content/plugins/woocommerce-gateway-stripe/build/upe_classic.css?ver=9.4.1	nathanfx/wp-content/plugins/woocommerce-gateway-stripe/build/upe_classic6f03.css	(from https://nathanfx/checkout/?add-to-cart=887)
13:25:39	304/304	---MCZ	200	added ('OK')	text/css	etag:W/%22130-68224011-5b04ecd6979fc720;br%22	https://nathanfx/wp-content/plugins/woocommerce-gateway-stripe/assets/css/stripe-link.css?ver=9.4.1	nathanfx/wp-content/plugins/woocommerce-gateway-stripe/assets/css/stripe-link6f03.css	(from https://nathanfx/checkout/?add-to-cart=887)
13:25:40	113241/113241	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Aug%202025%2010:25:39%20GMT	https://nathanfx/my-account/sumo-subscriptions/	nathanfx/my-account/sumo-subscriptions/index.html	(from https://nathanfx/checkout/?add-to-cart=887)
13:25:41	1850/1850	---MCZ	200	added ('OK')	application/javascript	etag:W/%2273a-68209866-55d28b73f1a767f7;br%22	https://nathanfx/wp-content/plugins/woo-checkout-field-editor-pro/public/assets/js/thwcfd-public.min.js?ver=2.1.3	nathanfx/wp-content/plugins/woo-checkout-field-editor-pro/public/assets/js/thwcfd-public.min4c71.js	(from https://nathanfx/checkout/?add-to-cart=887)
13:25:42	132931/132931	---MCZ	200	added ('OK')	application/javascript	etag:W/%2220743-68224011-28c03a38dfc77778;br%22	https://nathanfx/wp-content/plugins/woocommerce-gateway-stripe/build/upe_classic.js?ver=9.4.1	nathanfx/wp-content/plugins/woocommerce-gateway-stripe/build/upe_classic6f03.js	(from https://nathanfx/checkout/?add-to-cart=887)
13:25:43	5622/5622	---MCZ	200	added ('OK')	application/json	date:Mon,%2011%20Aug%202025%2010:25:42%20GMT	https://nathanfx/wp-json/wp/v2/categories/42	nathanfx/wp-json/wp/v2/categories/42.json	(from https://nathanfx/category/forex-rr/)
13:25:44	52369/52369	---M--	200	added ('OK')	image/jpeg	etag:%22cc91-683c4ca8-3749fa8ef85f1fa9;;;%22	https://nathanfx/wp-content/uploads/2025/04/2-How-to-Create-a-Winning-Forex-Trading-Plan-1-1290x880.jpg	nathanfx/wp-content/uploads/2025/04/2-How-to-Create-a-Winning-Forex-Trading-Plan-1-1290x880.jpg	(from https://nathanfx/category/forex-rr/)
13:25:44	33469/33469	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%229ebbfd065b9eb90578a9959b713f6a99%22	https://nathanfx/category/forex-rr/feed/	nathanfx/category/forex-rr/feed/index.html	(from https://nathanfx/category/forex-rr/)
13:25:45	88941/88941	---M--	200	added ('OK')	image/jpeg	etag:%2215b6d-683c4c9f-ee9d257bbd7eddb1;;;%22	https://nathanfx/wp-content/uploads/2025/04/Common-Forex-Trading-Mistakes-and-How-to-Avoid-Them-1290x880.jpg	nathanfx/wp-content/uploads/2025/04/Common-Forex-Trading-Mistakes-and-How-to-Avoid-Them-1290x880.jpg	(from https://nathanfx/category/forex-rr/)
13:25:45	52369/52369	---M--	200	added ('OK')	image/jpeg	etag:%22cc91-683c4c97-cb06d7500b53a1f0;;;%22	https://nathanfx/wp-content/uploads/2025/04/2-How-to-Create-a-Winning-Forex-Trading-Plan-1290x880.jpg	nathanfx/wp-content/uploads/2025/04/2-How-to-Create-a-Winning-Forex-Trading-Plan-1290x880.jpg	(from https://nathanfx/category/forex-rr/)
13:25:46	91546/91546	---M--	200	added ('OK')	image/jpeg	etag:%221659a-683c4c90-a67df77ba96d2b10;;;%22	https://nathanfx/wp-content/uploads/2025/04/Forex-Trading-Fundamentals-Understanding-Economic-Indicators-1290x880.jpg	nathanfx/wp-content/uploads/2025/04/Forex-Trading-Fundamentals-Understanding-Economic-Indicators-1290x880.jpg	(from https://nathanfx/category/forex-rr/)
13:25:47	4010/4010	---M--	200	added ('OK')	image/jpeg	etag:%22faa-683c4ca8-8479310523f2df06;;;%22	https://nathanfx/wp-content/uploads/2025/04/2-How-to-Create-a-Winning-Forex-Trading-Plan-1-150x150.jpg	nathanfx/wp-content/uploads/2025/04/2-How-to-Create-a-Winning-Forex-Trading-Plan-1-150x150.jpg	(from https://nathanfx/category/forex-rr/)
13:25:48	5112/5112	---M--	200	added ('OK')	image/jpeg	etag:%2213f8-683c4c9f-4f3a156f2a21b35f;;;%22	https://nathanfx/wp-content/uploads/2025/04/Common-Forex-Trading-Mistakes-and-How-to-Avoid-Them-150x150.jpg	nathanfx/wp-content/uploads/2025/04/Common-Forex-Trading-Mistakes-and-How-to-Avoid-Them-150x150.jpg	(from https://nathanfx/category/forex-rr/)
